step,dataset,drift,model,acc,f1,precision,recall,ap
drift,NF-UNSW-NB15-v3.csv,adv_fgsm,Stacking,0.52,0.25925925925925924,0.15555555555555556,0.7777777777777778,0.7997659987972282
drift,NF-UNSW-NB15-v3.csv,adv_fgsm,XGBoostStacking,0.948,0.6829268292682927,1.0,0.5185185185185185,0.5705185185185185
drift,NF-UNSW-NB15-v3.csv,adv_pgd,AE,0.812,0.5052631578947369,0.35294117647058826,0.8888888888888888,0.7889549467297681
drift,NF-UNSW-NB15-v3.csv,adv_pgd,LSTM,0.36,0.2079207920792079,0.12,0.7777777777777778,0.7669802142628024
drift,NF-UNSW-NB15-v3.csv,adv_pgd,DSFANet,0.292,0.1917808219178082,0.109375,0.7777777777777778,0.7997659987972283
drift,NF-UNSW-NB15-v3.csv,adv_pgd,Stacking,0.484,0.24561403508771928,0.14583333333333334,0.7777777777777778,0.7997659987972282
drift,NF-UNSW-NB15-v3.csv,adv_pgd,XGBoostStacking,0.964,0.8,1.0,0.6666666666666666,0.7026666666666667
drift,NF-UNSW-NB15-v3.csv,adv_mimicry,AE,0.848,0.20833333333333334,0.23809523809523808,0.18518518518518517,0.2776263508970907
drift,NF-UNSW-NB15-v3.csv,adv_mimicry,LSTM,0.928,0.5,1.0,0.3333333333333333,0.5409786368952171
drift,NF-UNSW-NB15-v3.csv,adv_mimicry,DSFANet,0.892,0.0,0.0,0.0,0.9331834215167548
drift,NF-UNSW-NB15-v3.csv,adv_mimicry,Stacking,0.896,0.07142857142857142,1.0,0.037037037037037035,0.9847154587648229
drift,NF-UNSW-NB15-v3.csv,adv_mimicry,XGBoostStacking,0.892,0.0,0.0,0.0,0.108
drift,NF-UNSW-NB15-v3.csv,adv_gdkde,AE,0.96,0.8275862068965517,0.7741935483870968,0.8888888888888888,0.9149986211552328
drift,NF-UNSW-NB15-v3.csv,adv_gdkde,LSTM,0.964,0.8235294117647058,0.875,0.7777777777777778,0.8229822674200805
drift,NF-UNSW-NB15-v3.csv,adv_gdkde,DSFANet,0.964,0.8235294117647058,0.875,0.7777777777777778,0.8092928178219702
drift,NF-UNSW-NB15-v3.csv,adv_gdkde,Stacking,0.964,0.8235294117647058,0.875,0.7777777777777778,0.9723410239860617
drift,NF-UNSW-NB15-v3.csv,adv_gdkde,XGBoostStacking,0.972,0.851063829787234,1.0,0.7407407407407407,0.7687407407407407
