step,dataset,drift_case,ood_dataset,model,selection_metric,budget_ratio,id_ratio,before_acc,after_acc,acc_gain,before_ap,after_ap,ap_gain
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,entropy,0.3,0.1,0.2966666666666667,0.848,0.5513333333333332,0.16036324646496686,0.19952113294335805,0.03915788647839119
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,entropy,0.3,0.3,0.2966666666666667,0.848,0.5513333333333332,0.16036324646496686,0.19951010659758728,0.03914686013262042
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,entropy,0.3,0.5,0.2966666666666667,0.848,0.5513333333333332,0.16036324646496686,0.19950034855605983,0.03913710209109297
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,entropy,0.3,0.7,0.2966666666666667,0.848,0.5513333333333332,0.16036324646496686,0.1995111371004551,0.039147890635488236
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,entropy,0.3,0.9,0.2966666666666667,0.848,0.5513333333333332,0.16036324646496686,0.19951146644672296,0.039148219981756105
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,gd,0.05,0.1,0.2966666666666667,0.8433333333333334,0.5466666666666666,0.16036324646496686,0.19954052204082628,0.03917727557585943
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,gd,0.05,0.3,0.2966666666666667,0.8436666666666667,0.5469999999999999,0.16036324646496686,0.19970379337689353,0.03934054691192668
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,gd,0.05,0.5,0.2966666666666667,0.8433333333333334,0.5466666666666666,0.16036324646496686,0.19960515290162664,0.039241906436659785
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,gd,0.05,0.7,0.2966666666666667,0.8436666666666667,0.5469999999999999,0.16036324646496686,0.19963983667584606,0.0392765902108792
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,gd,0.05,0.9,0.2966666666666667,0.8436666666666667,0.5469999999999999,0.16036324646496686,0.1995744800803831,0.03921123361541623
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,gd,0.1,0.1,0.2966666666666667,0.8453333333333334,0.5486666666666666,0.16036324646496686,0.19973292411155838,0.03936967764659152
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,gd,0.1,0.3,0.2966666666666667,0.8453333333333334,0.5486666666666666,0.16036324646496686,0.19967198039646641,0.039308733931499557
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,gd,0.1,0.5,0.2966666666666667,0.8453333333333334,0.5486666666666666,0.16036324646496686,0.19983470677746468,0.03947146031249782
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,gd,0.1,0.7,0.2966666666666667,0.8453333333333334,0.5486666666666666,0.16036324646496686,0.19969734907147918,0.03933410260651232
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,gd,0.1,0.9,0.2966666666666667,0.8453333333333334,0.5486666666666666,0.16036324646496686,0.19979645235579963,0.03943320589083277
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,gd,0.2,0.1,0.2966666666666667,0.846,0.5493333333333332,0.16036324646496686,0.19183380638415493,0.03147055991918807
retrain,NF-CICIDS2018-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,AE,gd,0.2,0.3,0.2966666666666667,0.846,0.5493333333333332,0.16036324646496686,0.19187719268210568,0.03151394621713882
