step,dataset,drift_case,ood_dataset,model,selection_metric,budget_ratio,id_ratio,before_acc,after_acc,acc_gain,before_ap,after_ap,ap_gain
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,gd,0.1,0.3,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992730420211597,0.002939708687826448
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,gd,0.1,0.5,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992717784986976,0.002938445165364345
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,gd,0.1,0.7,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.999274725883299,0.0029413925499657267
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,gd,0.1,0.9,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992787981707808,0.002945464837447509
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,gd,0.2,0.1,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992518976970547,0.0029185643637213987
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,gd,0.2,0.3,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992543103032161,0.0029209769698828048
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,gd,0.2,0.5,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992557837880869,0.002922450454753589
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,gd,0.2,0.7,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992538581972301,0.002920524863896823
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,gd,0.2,0.9,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992527354709827,0.0029194021376494073
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,gd,0.3,0.1,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992458688165693,0.0029125354832360006
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,gd,0.3,0.3,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992472030031239,0.0029138696697905697
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,gd,0.3,0.5,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992467748796671,0.0029134415463337726
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,gd,0.3,0.7,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992459169943423,0.002912583661008994
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,gd,0.3,0.9,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992447907440194,0.0029114574106861024
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.05,0.1,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992893350365579,0.002956001703224631
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.05,0.3,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992773893432794,0.002944056009946072
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.05,0.5,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992933990776778,0.0029600657443444867
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.05,0.7,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992795626516919,0.0029462293183586397
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.05,0.9,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992889315739328,0.002955598240599544
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.1,0.1,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992920618236123,0.0029587284902790056
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.1,0.3,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992965069226387,0.0029631735893054234
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.1,0.5,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992901950577375,0.002956861724404236
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.1,0.7,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992901718486138,0.002956838515280502
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.1,0.9,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992851426650127,0.002951809331679378
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.2,0.1,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992746905540368,0.0029413572207035443
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.2,0.3,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992701663746932,0.002936833041359943
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.2,0.5,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.999269388525909,0.0029360551925756706
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.2,0.7,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992741826763807,0.0029408493430473914
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.2,0.9,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992707279856928,0.0029373946523595373
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.3,0.1,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992517926318321,0.0029184592984987656
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.3,0.3,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992511808848766,0.00291784755154334
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.3,0.5,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992511371179181,0.002917803784584838
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.3,0.7,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992514712118352,0.002918137878501925
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_rank,0.3,0.9,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.999249647398124,0.0029163140647907593
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.05,0.1,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992805725305767,0.0029472391972433787
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.05,0.3,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992838115447453,0.002950478211412033
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.05,0.5,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.999274523679851,0.0029411903465177414
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.05,0.7,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992805760286365,0.0029472426953032205
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.05,0.9,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992828774481297,0.0029495441147964208
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.1,0.1,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992903483612333,0.002957015027900023
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.1,0.3,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992910768854015,0.002957743552068237
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.1,0.5,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992357239793522,0.0029023906460189375
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.1,0.7,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992925111531921,0.0029591778198587715
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.1,0.9,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992825297572535,0.0029491964239202195
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.2,0.1,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992746123345299,0.0029412790011965617
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.2,0.3,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992731701709792,0.0029398368376458706
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.2,0.5,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992719069846048,0.002938573651271481
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.2,0.7,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992681686987727,0.00293483536543937
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.2,0.9,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.999265349939376,0.0029320166060426978
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.3,0.1,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992527191742513,0.0029193858409179985
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.3,0.3,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992498132143881,0.002916479881054812
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.3,0.5,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.999254574947811,0.00292124161447771
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.3,0.7,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992495257344113,0.0029161924010779883
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_p_value,0.3,0.9,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992512656337081,0.002917932300374848
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_hybrid,0.05,0.1,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992736161147469,0.0029402827814135613
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_hybrid,0.05,0.3,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992878653667239,0.002954532033390578
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_hybrid,0.05,0.5,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992773856176747,0.0029440522843413586
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_hybrid,0.05,0.7,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.999277460987268,0.0029441276539347028
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_hybrid,0.05,0.9,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.999293803842868,0.0029604705095347406
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_hybrid,0.1,0.1,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992880456956073,0.002954712362273959
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_hybrid,0.1,0.3,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.999285921989394,0.0029525886560607395
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_hybrid,0.1,0.5,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992956423306653,0.002962308997331964
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_hybrid,0.1,0.7,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992869343530955,0.0029536010197621643
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_hybrid,0.1,0.9,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992843369496591,0.0029510036163258313
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_hybrid,0.2,0.1,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992717847446115,0.0029384514112782423
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_hybrid,0.2,0.3,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992729006798834,0.002939567346550098
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_hybrid,0.2,0.5,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.999272159701204,0.002938826367870684
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_hybrid,0.2,0.7,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992716573223197,0.0029383239889864132
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_hybrid,0.2,0.9,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992680385161312,0.0029347051827979254
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_hybrid,0.3,0.1,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992491280931214,0.002915794759788093
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_hybrid,0.3,0.3,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992495119352157,0.0029161786018824243
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_hybrid,0.3,0.5,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992519133554836,0.0029185800221502856
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_hybrid,0.3,0.7,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992507628835496,0.002917429550216344
retrain,NF-UNSW-NB15-v3.csv,ood_NF_BoT_IoT_v3,NF-BoT-IoT-v3.csv,AE,ensemble_hybrid,0.3,0.9,0.9963333333333333,0.007666666666666666,-0.9886666666666666,0.9963333333333333,0.9992491710853206,0.002915837751987338
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,random,0.05,0.1,0.49833333333333335,0.498,-0.00033333333333335213,0.0718143099447969,0.07820782320322708,0.0063935132584301835
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,random,0.05,0.3,0.49833333333333335,0.498,-0.00033333333333335213,0.0718143099447969,0.08384209052133852,0.012027780576541622
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,random,0.05,0.5,0.49833333333333335,0.498,-0.00033333333333335213,0.0718143099447969,0.08520289861978611,0.01338858867498921
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,random,0.05,0.7,0.49833333333333335,0.498,-0.00033333333333335213,0.0718143099447969,0.08462584174117839,0.01281153179638149
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,random,0.05,0.9,0.49833333333333335,0.498,-0.00033333333333335213,0.0718143099447969,0.09191090336506876,0.020096593420271855
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,random,0.1,0.1,0.49833333333333335,0.498,-0.00033333333333335213,0.0718143099447969,0.10489855148370313,0.033084241538906226
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,random,0.1,0.3,0.49833333333333335,0.49833333333333335,0.0,0.0718143099447969,0.12172105678089545,0.04990674683609855
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,random,0.1,0.5,0.49833333333333335,0.5003333333333333,0.0019999999999999463,0.0718143099447969,0.15685564379368003,0.08504133384888313
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,random,0.1,0.7,0.49833333333333335,0.5016666666666667,0.003333333333333355,0.0718143099447969,0.14931536456108557,0.07750105461628867
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,random,0.1,0.9,0.49833333333333335,0.502,0.0036666666666666514,0.0718143099447969,0.15624114620261795,0.08442683625782105
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,random,0.2,0.1,0.49833333333333335,0.5046666666666667,0.0063333333333333575,0.0718143099447969,0.21752925417728533,0.14571494423248843
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,random,0.2,0.3,0.49833333333333335,0.5126666666666667,0.014333333333333365,0.0718143099447969,0.3191898752518674,0.24737556530707053
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,random,0.2,0.5,0.49833333333333335,0.5156666666666667,0.017333333333333367,0.0718143099447969,0.31697867834994,0.24516436840514308
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,random,0.2,0.7,0.49833333333333335,0.532,0.03366666666666668,0.0718143099447969,0.34575824746945066,0.27394393752465374
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,random,0.2,0.9,0.49833333333333335,0.5273333333333333,0.02899999999999997,0.0718143099447969,0.37202528295259935,0.3002109730078024
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,random,0.3,0.1,0.49833333333333335,0.5386666666666666,0.04033333333333328,0.0718143099447969,0.44259095859846115,0.3707766486536642
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,random,0.3,0.3,0.49833333333333335,0.5396666666666666,0.04133333333333328,0.0718143099447969,0.421117669848703,0.34930335990390615
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,random,0.3,0.5,0.49833333333333335,0.594,0.09566666666666662,0.0718143099447969,0.5155488110556405,0.44373450111084367
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,random,0.3,0.7,0.49833333333333335,0.6193333333333333,0.12099999999999994,0.0718143099447969,0.5707848639419472,0.4989705539971503
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,random,0.3,0.9,0.49833333333333335,0.627,0.12866666666666665,0.0718143099447969,0.5311276412399917,0.4593133312951948
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,uncertainty,0.05,0.1,0.49833333333333335,0.49866666666666665,0.0003333333333332966,0.0718143099447969,0.0735770600945534,0.0017627501497565062
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,uncertainty,0.05,0.3,0.49833333333333335,0.499,0.0006666666666666488,0.0718143099447969,0.07363317236970883,0.0018188624249119295
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,uncertainty,0.05,0.5,0.49833333333333335,0.49866666666666665,0.0003333333333332966,0.0718143099447969,0.07415008816763265,0.0023357782228357465
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,uncertainty,0.05,0.7,0.49833333333333335,0.499,0.0006666666666666488,0.0718143099447969,0.07425161906920383,0.002437309124406928
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,uncertainty,0.05,0.9,0.49833333333333335,0.49933333333333335,0.0010000000000000009,0.0718143099447969,0.07426511303074683,0.002450803085949929
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,uncertainty,0.1,0.1,0.49833333333333335,0.5013333333333333,0.002999999999999947,0.0718143099447969,0.07714050966385658,0.005326199719059677
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,uncertainty,0.1,0.3,0.49833333333333335,0.5023333333333333,0.003999999999999948,0.0718143099447969,0.07796999151586297,0.006155681571066066
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,uncertainty,0.1,0.5,0.49833333333333335,0.5036666666666667,0.005333333333333357,0.0718143099447969,0.07821906304729224,0.006404753102495345
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,uncertainty,0.1,0.7,0.49833333333333335,0.515,0.016666666666666663,0.0718143099447969,0.07864785926381586,0.006833549319018958
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,uncertainty,0.1,0.9,0.49833333333333335,0.537,0.03866666666666668,0.0718143099447969,0.07912161884990647,0.007307308905109569
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,uncertainty,0.2,0.1,0.49833333333333335,0.6096666666666667,0.11133333333333334,0.0718143099447969,0.08893791497772807,0.017123605032931172
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,uncertainty,0.2,0.3,0.49833333333333335,0.635,0.13666666666666666,0.0718143099447969,0.09305652141494075,0.02124221147014385
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,uncertainty,0.2,0.5,0.49833333333333335,0.6426666666666667,0.14433333333333337,0.0718143099447969,0.09947312675275312,0.02765881680795622
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,uncertainty,0.2,0.7,0.49833333333333335,0.647,0.14866666666666667,0.0718143099447969,0.09915258399479986,0.027338274050002956
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,uncertainty,0.2,0.9,0.49833333333333335,0.655,0.15666666666666668,0.0718143099447969,0.10425281890634708,0.03243850896155018
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,uncertainty,0.3,0.1,0.49833333333333335,0.7036666666666667,0.2053333333333333,0.0718143099447969,0.3227271687313738,0.2509128587865769
retrain,NF-UNSW-NB15-v3.csv,adv_pgd,NF-BoT-IoT-v3.csv,LSTM,uncertainty,0.3,0.3,0.49833333333333335,0.7103333333333334,0.21200000000000002,0.0718143099447969,0.35428210309944286,0.282467793154646
